Iteration,RevenueMultiplier,GrossMarginDelta,OpexMultiplier,DSODelta,RevenueTRY,EBITDATRY,EndingCashTRY,EBITDABelowBudgetFlag,NegativeCashFlag
4488,1.013963,0.014378,1.072151,-3.1472,1815817792.54,149694011.08,251298613.32,True,False
4489,0.966045,-0.026707,0.979472,2.6054,1730005260.94,102654389.11,191306093.38,True,False
4490,1.076289,-0.01784,1.110966,-11.274,1927431048.53,116856087.17,272846042.24,True,False
4491,0.967655,0.021964,0.990463,-1.804,1732888708.63,180236282.71,264975222.8,False,False
4492,0.99724,0.015758,0.957059,4.9231,1785869171.34,221824449.77,260603066.96,False,False
4493,1.054811,-0.009411,0.986481,8.0594,1888968446.51,206216233.55,232367414.79,False,False
4494,1.116295,-0.029363,1.026833,-2.4695,1999074106.69,191048793.89,277288430.99,False,False
4495,1.015657,-0.019305,0.857966,6.9022,1818850508.46,248616993.47,268514517.08,False,False
4496,0.945524,0.005958,1.018634,-9.577,1693256680.53,111374455.06,254012887.83,True,False
4497,1.054107,0.013374,0.945673,8.897,1887707195.25,278821149.61,277434780.47,False,False
4498,1.040632,-0.014076,1.070768,2.2953,1863575784.73,122512139.73,205438894.63,True,False
4499,1.083176,-0.010893,0.988045,0.5196,1939763901.42,227371726.94,285701495.85,False,False
4500,0.994106,0.016695,1.073839,-0.8039,1780257202.97,134088985.92,228951282.1,True,False
4501,1.013077,-0.003453,1.04293,7.5407,1814230628.98,138159432.46,190317524.64,True,False
4502,1.094224,0.016646,0.98392,-3.0925,1959550380.62,294172198.77,350489698.86,False,False
4503,0.978417,0.037485,1.00325,4.921,1752161706.32,208123894.43,251751053.06,False,False
4504,0.975473,0.039271,1.028423,-4.6533,1746888989.57,189741113.44,285144377.06,False,False
4505,1.095868,0.010469,0.978657,-8.9246,1962492904.96,287484332.91,377324239.43,False,False
4506,0.776115,0.003535,0.923363,2.5953,1389877000.75,23450915.91,139913934.23,True,False
4507,1.03622,-0.002621,0.985189,3.973,1855675128.9,203261286.51,251868941.41,False,False
4508,0.925049,-0.03372,0.997826,-1.1126,1656588655.6,42307073.8,167668511.11,True,False
4509,0.953523,0.033023,1.000813,0.8121,1707581317.48,178111013.95,251165999.16,False,False
4510,0.924635,0.00476,1.0561,-0.0209,1655847579.88,62520344.57,176458343.94,True,False
4511,1.084359,0.005489,1.004834,8.2022,1941883752.74,247798879.4,258715715.27,False,False
4512,0.885205,0.009003,0.984639,4.9227,1585236400.94,86149136.74,171051377.26,True,False
4513,0.984133,-0.015806,0.961768,1.7802,1762397920.64,150478220.34,227579416.94,True,False
4514,1.098486,-0.001696,1.037374,-1.5661,1967182179.68,222489645.37,293583651.64,False,False
4515,0.89193,-0.007993,0.976267,-6.1314,1597279197.84,71395896.61,209230695.9,True,False
4516,1.028111,0.03972,0.991275,4.4704,1841154327.8,269411697.58,294500039.2,False,False
4517,1.067966,0.008276,1.054391,4.2567,1912527230.6,201434346.18,248521091.87,False,False
4518,1.081367,0.005674,0.942986,-0.1725,1936525875.68,291221206.67,332795594.35,False,False
4519,1.055943,-0.00451,0.973479,1.695,1890994953.15,226116501.24,278827807.52,False,False
4520,1.100954,0.029654,1.021257,-11.744,1971601460.08,298460283.94,400239790.18,False,False
4521,1.015079,-0.00795,1.024417,7.3028,1817816498.09,145493864.37,196415505.33,True,False
4522,0.99602,-0.021016,1.03959,-4.9196,1783684996.49,93975540.93,221794225.09,True,False
4523,0.918946,-0.010196,1.038319,-5.361,1645659583.58,45878677.3,189218349.75,True,False
4524,1.040025,-0.023193,1.031295,-6.5622,1862490164.52,134229083.15,258610964.29,True,False
4525,0.9373,0.016534,0.944492,-2.1732,1678527520.32,176501686.17,263865155.11,False,False
4526,1.060151,-0.007888,0.943882,3.7281,1898531505.98,245395938.49,281327477.46,False,False
4527,1.015008,-0.01542,1.056521,9.0034,1817688677.16,108078538.64,162506432.72,True,False
4528,0.938099,0.003063,0.914328,-3.3902,1679959099.41,176955339.27,269783577.34,False,False
4529,1.09179,-0.010706,0.920508,6.0982,1955190129.12,285378057.06,295240732.76,False,False
4530,0.902747,-0.008628,0.973063,10.1354,1616650702.03,82375853.28,144973770.74,True,False
4531,1.027243,0.011839,1.042305,-10.2509,1839599005.54,179484020.01,307563761.81,False,False
4532,0.945057,0.018038,0.946698,3.6748,1692418712.21,184661609.63,242380688.64,False,False
4533,1.068336,0.012716,0.941171,0.9602,1913189700.88,294113339.47,328814186.59,False,False
4534,1.035886,-0.000249,0.969532,-9.0714,1855077133.97,218956556.06,328844979.47,False,False
4535,1.161431,0.017345,0.95379,0.848,2079904376.97,380758623.7,387933801.32,False,False
4536,1.013413,0.017457,1.020046,-1.5108,1814831605.72,193355643.45,272843518.76,False,False
4537,0.936622,-0.001182,0.97479,-4.5981,1677313261.14,123715132.59,239106096.48,True,False
4538,0.917891,0.03446,1.004255,-0.4119,1643769960.38,143573722.0,233335207.44,True,False
4539,1.005492,-0.006555,1.036469,1.4948,1800647343.06,130540891.3,215243364.93,True,False
4540,0.976444,-0.029578,0.96328,-1.2968,1748627867.58,118535944.8,220667126.23,True,False
4541,0.895584,-0.010762,1.077289,7.6564,1603822191.88,-4601597.28,97078149.89,True,False
4542,0.943431,0.010626,0.99487,0.1319,1689507987.34,134944172.72,225001580.78,True,False
4543,1.022723,-0.017781,0.937054,10.4404,1831504978.79,198991640.34,216775922.97,False,False
4544,1.009864,-0.030437,1.025894,-1.6514,1808477126.82,99088125.47,209412065.53,True,False
4545,0.965888,0.004195,1.062721,-9.2147,1729724408.28,94322612.17,241657444.95,True,False
4546,1.010446,0.025415,1.071574,5.8373,1809519658.58,166819877.81,218348613.41,False,False
4547,1.039708,0.002226,0.985431,-3.3795,1861921027.44,215246704.79,297457218.54,False,False
4548,1.182206,-0.009671,0.977218,-13.5759,2117108692.21,325658451.84,434041669.41,False,False
4549,0.904516,-0.013813,0.94328,-4.4121,1619818977.91,97604739.43,219801611.31,True,False
4550,1.037781,0.025069,0.994072,4.7255,1858471372.61,249549631.23,279482724.22,False,False
4551,0.864313,-0.006843,0.960287,10.1197,1547822540.04,60413912.94,132017785.71,True,False
4552,0.987382,0.012515,1.100793,3.4364,1768216542.24,100451982.44,185509782.44,True,False
4553,0.912386,-0.005671,0.96004,-1.1189,1633911197.34,105423507.15,210546412.46,True,False
4554,1.037917,0.030901,1.003215,-1.2896,1858714579.29,253748684.65,312965943.11,False,False
4555,0.907969,-0.023439,1.021736,-0.1694,1626001411.96,26892837.99,152891584.5,True,False
4556,0.983692,0.009031,0.914877,-4.6229,1761607823.84,228569356.9,311588473.2,False,False
4557,1.006484,0.030429,0.980354,-2.8842,1802423663.69,239642916.88,311049771.73,False,False
4558,1.087985,0.011888,1.083343,3.2053,1948376547.12,205443435.06,256441255.25,False,False
4559,0.908761,-0.000627,0.966234,1.3139,1627419470.74,105802650.14,199937265.26,True,False
4560,0.926785,0.025392,0.983585,-0.921,1659697522.18,152426739.76,241687982.69,True,False
4561,1.055336,0.014148,1.072085,-8.2242,1889908631.07,187812292.85,304145613.08,False,False
4562,0.945549,-0.007084,0.987988,5.3369,1693301221.96,112009066.97,185257139.51,True,False
4563,0.94214,-0.038592,0.98528,7.236,1687195228.74,57812016.02,139714132.76,True,False
4564,0.94461,-0.003543,0.995433,-8.4295,1691618262.68,111646811.26,248836870.14,True,False
4565,1.019687,-0.006502,0.961388,1.7639,1826068400.91,198917793.51,260289204.06,False,False
4566,0.987257,-0.000646,0.989279,-3.5181,1767991241.26,159647268.21,259451088.49,False,False
4567,0.822216,0.010355,0.989106,-9.8625,1472434280.94,26816585.95,191871353.21,True,False
4568,1.117531,0.011936,1.031505,-4.2905,2001287989.83,271293538.29,341854250.88,False,False
4569,0.948903,-0.024584,0.983117,2.0476,1699307387.72,88869452.53,184748159.29,True,False
4570,0.85334,-0.009657,1.001752,-2.663,1528171354.94,15611476.13,155615022.27,True,False
4571,0.90118,-0.027194,1.023491,4.6178,1613843545.86,13674523.73,122730985.17,True,False
4572,0.88019,-0.003783,0.984381,-5.7478,1576254620.11,61566211.63,200536985.01,True,False
4573,0.907939,0.030566,0.996739,4.0439,1625947480.64,133186395.3,206402692.36,True,False
4574,0.959387,-0.004267,0.991837,-1.4925,1718081801.61,126344304.21,226789309.91,True,False
4575,1.075589,0.001796,1.095404,1.5364,1926177776.28,165591757.43,238344216.28,False,False
4576,1.033347,-0.000687,1.047359,-0.1782,1850530097.13,158215564.88,242339954.6,True,False
4577,1.001858,-0.002629,0.992201,-0.9317,1794139160.29,167121854.17,252072645.89,False,False
4578,0.901335,-0.010327,0.98112,-5.5843,1614120801.0,72409166.78,207783244.67,True,False
4579,1.003814,0.004424,0.947916,-0.9312,1797642222.95,214356197.79,284198190.76,False,False
4580,1.049699,-0.011994,0.940401,-1.8796,1879814379.93,230943666.6,300571819.37,False,False
4581,0.908416,-0.001582,1.035717,-17.9029,1626802712.09,52482428.03,249330854.55,True,False
4582,0.918826,-0.007922,1.011553,-6.7423,1645444793.87,69336303.99,211393312.43,True,False
4583,0.994005,-0.006695,1.015529,-1.2827,1780076588.97,135539137.21,232272171.28,True,False
4584,0.974925,0.008257,1.007724,2.8161,1745907773.68,150387035.53,222642659.53,True,False
4585,1.02885,-0.012404,0.9552,-7.3183,1842476573.96,200809945.12,307342438.9,False,False
4586,1.040221,-0.023612,1.042618,1.7082,1862840556.68,125232303.15,210290035.4,True,False
4587,1.068013,-0.030622,0.971789,0.7081,1912610335.84,188250692.63,258149970.64,False,False
4588,0.950851,0.021503,1.018813,0.9319,1702795381.54,142588460.07,226462345.39,True,False
4589,0.980316,-0.029456,1.065147,3.3005,1755562702.42,46614064.23,149672627.03,True,False
4590,0.9474,0.006667,1.025719,0.5173,1696615113.92,109048290.07,205598430.91,True,False
4591,1.077381,0.038855,1.002221,-5.7654,1929386911.05,307727572.54,373580616.93,False,False
4592,1.004203,0.025913,0.963245,-7.5848,1798339044.49,242003889.37,335782515.29,False,False
4593,1.043141,0.008379,1.001349,-6.7716,1868069835.0,218073672.62,316796853.3,False,False
4594,1.005996,-0.015008,1.034088,10.8985,1801549526.53,117526839.12,159975962.35,True,False
4595,0.901357,-0.003359,1.064074,-5.8164,1614160867.54,22247380.83,174700467.72,True,False
4596,0.845254,-0.007605,0.981635,4.4846,1513690490.4,26437598.25,133229450.48,True,False
4597,0.990098,-0.002374,1.036451,-2.0548,1773079436.94,124218232.61,228300045.41,True,False
4598,1.127649,-0.004916,0.977792,9.1025,2019407584.5,286411275.0,278249080.24,False,False
4599,0.965266,0.011118,1.030943,12.1531,1728609657.56,129255455.28,164187519.0,True,False
4600,0.940411,-0.03272,0.979322,1.636,1684099396.68,70667085.45,174355023.6,True,False
4601,0.983062,-0.008792,0.95879,-2.4027,1760479833.42,164092763.89,257021810.93,False,False
4602,0.949263,0.020984,0.988675,-4.4485,1699951334.61,162526432.8,265086526.09,False,False
4603,1.046993,-0.016073,0.923233,0.9233,1874968252.41,233619062.52,287967924.89,False,False
4604,1.048955,-0.002571,0.974479,2.7768,1878480793.24,222750654.07,271029531.79,False,False
4605,1.034068,-0.02028,1.032871,1.8712,1851821261.69,133312365.96,215008767.11,True,False
4606,0.900292,0.009482,1.063909,-8.6697,1612253564.01,42113765.37,200782496.17,True,False
4607,0.938445,0.01402,1.056544,-0.3038,1680578303.58,90368211.68,196699268.88,True,False
4608,1.161132,-0.036498,1.065816,-3.2035,2079368544.3,185560575.46,278281251.17,False,False
4609,0.90869,-0.008947,1.11773,-2.6882,1627292848.91,-19988821.98,132242505.72,True,False
4610,1.065117,0.012044,1.012486,-0.1623,1907424910.78,237032830.49,295880185.43,False,False
4611,0.947641,0.001791,1.028404,13.0401,1697047538.6,99007022.44,140545510.17,True,False
4612,0.911323,0.013746,1.006656,0.9325,1632008317.08,101641701.15,198796613.61,True,False
4613,0.849787,0.026582,0.975844,2.8996,1521809427.29,86792195.62,180779056.58,True,False
4614,1.093922,0.003322,1.026627,-0.5077,1959008313.56,236161123.61,297164409.3,False,False
4615,0.954617,-0.045332,0.889544,-3.3485,1709539939.07,127612509.48,236309867.93,True,False
4616,1.059142,-0.031084,1.01145,2.2543,1896723837.83,150462315.59,224449562.62,True,False
4617,0.94897,0.002536,1.011456,0.1449,1699427799.25,114030550.19,210716184.29,True,False
4618,1.051083,9.7e-05,1.019247,3.0166,1882292485.58,196537499.55,251938784.28,False,False
4619,0.864405,0.011719,0.952396,1.1307,1547986234.24,95072849.59,193704230.07,True,False
4620,1.092354,0.006037,1.014963,5.5274,1956200491.65,248683363.79,273331008.03,False,False
4621,0.961749,0.003012,0.948679,0.8948,1722312528.26,172960052.94,247240429.06,False,False
4622,0.975982,0.007361,1.052257,5.2776,1747800157.11,116815312.99,188012719.59,True,False
4623,0.934662,0.009785,1.040339,3.5723,1673804850.08,91762695.6,179866954.72,True,False
4624,0.959321,0.002123,1.012807,-3.9559,1717964127.92,121733382.38,235247872.54,True,False
4625,1.029404,-0.010755,0.938616,-1.7935,1843470017.2,216619237.65,290209032.9,False,False
4626,1.036956,0.002839,1.013013,-1.2004,1856993802.89,193459026.72,271509486.35,False,False
4627,0.996185,-0.008156,0.979449,-1.2125,1783981046.94,161598638.46,249663326.94,False,False
4628,1.094474,0.020585,0.970035,11.7854,1959997626.08,312408894.88,283002175.54,False,False
4629,1.054594,0.025532,1.063039,-9.0144,1888580629.8,215320741.43,326910391.21,False,False
4630,1.078936,0.009284,1.07141,4.2422,1932171609.81,200868959.23,247983969.48,False,False
4631,0.916224,0.016553,0.942996,1.1994,1640785094.56,157944863.6,235860735.99,True,False
4632,0.922387,-0.012085,0.997938,3.3901,1651822683.14,75712940.64,169992893.23,True,False
4633,0.846865,0.014199,0.891503,3.2516,1516576381.74,127686265.08,207166201.29,True,False
4634,0.97944,0.011821,1.02743,3.6212,1753992579.06,146196719.98,215862241.36,True,False
4635,0.982266,0.015126,1.05986,5.8655,1759054251.34,130613740.29,194399345.08,True,False
4636,0.965258,0.016217,1.05496,5.3822,1728596189.98,120276559.8,190148670.03,True,False
4637,0.897925,0.034419,0.974234,2.8591,1608015274.24,146438417.69,220832290.38,True,False
4638,1.058563,0.005568,0.955574,0.2663,1895687702.59,260830861.6,309831668.17,False,False
4639,0.960224,-0.018197,0.98347,-3.4367,1719581438.15,109338025.73,224390625.28,True,False
4640,1.091791,0.009746,1.001667,0.8784,1955191865.69,265264317.98,309524420.14,False,False
4641,1.020182,-0.004519,0.89843,0.0946,1826954072.62,249605001.3,303107770.35,False,False
4642,0.952583,0.023004,1.038794,-4.4987,1705897118.68,131986472.81,244626037.07,True,False
4643,0.920652,0.047165,1.013849,1.3823,1648714448.42,160085111.59,236463866.18,False,False
4644,0.939293,-0.011772,0.98183,1.1942,1682097105.74,103100805.99,198455053.71,True,False
4645,1.035723,-0.021254,0.945022,0.1274,1854785650.23,197999477.33,267842030.48,False,False
4646,1.084799,0.003721,1.033183,-0.1473,1942671941.17,223774110.31,286800268.5,False,False
4647,1.085732,0.002502,0.91251,1.3106,1944342188.07,311616091.15,338767452.22,False,False
4648,0.965371,0.007964,0.986118,-3.1747,1728797248.5,157093082.63,255709875.45,True,False
4649,0.958778,-0.015915,0.99127,11.0208,1716991838.07,106217547.97,154234976.14,True,False
4650,0.992148,-0.005776,0.985264,0.9352,1776750210.21,157926379.16,236687440.3,True,False
4651,1.024904,-0.010677,1.007151,-3.1659,1835410180.86,162025042.44,259946891.4,False,False
4652,0.988308,0.017839,0.940151,-2.8593,1769873553.22,229694222.08,303906837.13,False,False
4653,0.998632,-0.001364,0.962445,-6.1039,1788362775.81,188514492.88,291946403.7,False,False
4654,1.074046,0.011567,0.955297,5.1725,1923415225.06,286739393.2,301575541.37,False,False
4655,1.019524,0.017835,1.030539,-0.048,1825775194.47,191995262.59,264646663.56,False,False
4656,0.916658,0.038786,1.03841,7.1411,1641561829.13,124189129.41,186181743.73,True,False
4657,0.869027,-0.001755,0.947274,4.5098,1556263582.6,82175578.74,170500602.3,True,False
4658,1.039153,-0.024268,0.987386,-0.9247,1860928692.97,163992131.13,250078844.75,False,False
4659,0.954355,-0.014648,0.969511,3.4305,1709070052.82,120619478.21,199808324.29,True,False
4660,0.870508,-0.006608,0.994003,-2.9642,1558916765.78,41342181.89,174622735.17,True,False
4661,0.861668,0.009646,0.924037,-6.6117,1543085381.88,110340518.63,236833147.98,True,False
4662,1.029682,0.010157,0.954874,5.8278,1843967769.95,243387964.01,269911623.66,False,False
4663,1.069303,-0.035155,0.945115,-8.1211,1914920259.98,200419465.54,312741084.7,False,False
4664,1.043575,0.010231,1.011016,-7.9616,1868846847.37,214774672.31,320661097.18,False,False
4665,1.053314,0.022015,1.056975,4.4411,1886287634.41,211961148.9,255032090.7,False,False
4666,0.955595,0.007256,0.976963,5.8827,1711291425.5,153676800.57,210769339.94,True,False
4667,1.011497,-0.013997,1.062008,-5.9074,1811400270.79,103511589.23,233554764.62,True,False
4668,0.974915,-0.032049,1.038689,-6.6911,1745890225.76,57078436.35,204668749.38,True,False
4669,0.899794,-0.005866,0.975431,7.4758,1611362670.33,82445474.55,156909412.11,True,False
4670,0.992641,-0.026032,0.982382,0.8588,1777633205.93,124492712.41,214322590.39,True,False
4671,1.057705,-0.007953,0.928676,-4.6972,1894151075.19,254352777.91,331185798.06,False,False
4672,0.995494,0.014686,1.07865,-3.1642,1782742603.97,128241226.34,236508720.99,True,False
4673,0.9724,0.003305,0.948438,-3.5823,1741385220.13,183344549.2,275615111.36,False,False
4674,1.013155,0.01678,1.022468,2.1225,1814370264.4,190093060.41,252562495.34,False,False
4675,0.990338,-0.016446,1.076226,0.6951,1773508763.95,70023536.11,178088659.94,True,False
4676,1.015994,-0.041441,0.987025,2.8084,1819454533.1,113063910.58,196734038.69,True,False
4677,0.998939,-0.007241,0.974748,4.861,1788911587.1,169167691.0,225059609.84,False,False
4678,0.951992,0.026684,0.989327,0.0067,1704838964.08,174334408.24,252366056.42,False,False
4679,1.069483,0.0437,1.005237,0.2558,1915242700.98,307075481.07,341319033.48,False,False
4680,0.995673,-0.034804,0.992043,9.0607,1783062950.28,104300065.31,160511632.41,True,False
4681,1.05244,-0.014883,0.964885,-6.4588,1884723140.55,209790104.62,309857951.46,False,False
4682,1.012484,-0.018214,0.941653,3.1935,1813168757.48,185861502.21,244371918.49,False,False
4683,0.986967,0.027761,0.896727,5.1526,1767473399.55,278132532.66,298029063.49,False,False
4684,1.108366,-0.022049,0.92368,-3.8373,1984875054.16,275195980.88,341850704.05,False,False
4685,1.154427,0.015881,0.989114,13.1778,2067361270.1,345017795.35,293823077.97,False,False
4686,1.016584,0.000678,0.954702,-2.7786,1820511365.0,214167289.88,293342443.92,False,False
4687,0.892346,0.028598,0.987242,-3.956,1598023506.64,122110979.57,234205512.54,True,False
4688,1.050999,-0.012385,0.937075,-1.1966,1882140968.45,233819478.19,299017461.81,False,False
